Date,Price,Open,High,Low,Vol.,Change %
7/9/2010,"5,132.90","5,105.50","5,150.60","5,098.80",0,0.54
7/8/2010,"5,105.50","5,014.80","5,123.50","5,014.80",0,1.81
7/7/2010,"5,014.80","4,965.00","5,014.80","4,892.00",0,1
7/6/2010,"4,965.00","4,823.50","4,967.60","4,823.50",0,2.93
7/5/2010,"4,823.50","4,838.10","4,863.40","4,821.10",0,-0.3
7/2/2010,"4,838.10","4,805.80","4,880.90","4,805.80",0,0.67
7/1/2010,"4,805.80","4,916.90","4,916.90","4,790.00",0,-2.26
6/30/2010,"4,916.90","4,914.20","4,961.90","4,898.50",0,0.05
6/29/2010,"4,914.20","5,071.70","5,071.70","4,899.00",0,-3.11
6/28/2010,"5,071.70","5,046.50","5,085.60","5,024.70",0,0.5
6/25/2010,"5,046.50","5,100.20","5,130.50","5,031.70",0,-1.05
6/24/2010,"5,100.20","5,178.50","5,211.80","5,091.00",0,-1.51
6/23/2010,"5,178.50","5,247.00","5,247.90","5,165.80",0,-1.31
6/22/2010,"5,247.00","5,299.10","5,299.10","5,210.00",0,-0.98
6/21/2010,"5,299.10","5,250.80","5,331.50","5,250.80",0,0.92
6/18/2010,"5,250.80","5,253.90","5,289.10","5,239.40",0,-0.06
6/17/2010,"5,253.90","5,237.90","5,293.80","5,233.20",0,0.31
6/16/2010,"5,237.90","5,217.80","5,257.30","5,209.40",0,0.39
6/15/2010,"5,217.80","5,202.10","5,242.10","5,149.10",0,0.3
6/14/2010,"5,202.10","5,163.70","5,215.20","5,163.70",0,0.74
6/11/2010,"5,163.70","5,132.50","5,184.40","5,116.70",0,0.61
6/10/2010,"5,132.50","5,085.90","5,149.70","5,030.90",0,0.92
6/9/2010,"5,085.90","5,028.10","5,085.90","4,998.10",0,1.15
6/8/2010,"5,028.10","5,069.10","5,084.10","4,984.70",0,-0.81
6/7/2010,"5,069.10","5,126.00","5,126.00","5,040.30",0,-1.11
6/4/2010,"5,126.00","5,211.20","5,261.70","5,102.00",0,-1.63
6/3/2010,"5,211.20","5,151.30","5,262.50","5,151.30",0,1.16
6/2/2010,"5,151.30","5,163.30","5,163.30","5,072.50",0,-0.23
6/1/2010,"5,163.30","5,188.40","5,192.10","5,063.20",0,-0.48
5/28/2010,"5,188.40","5,195.20","5,240.30","5,186.00",0,-0.13
5/27/2010,"5,195.20","5,038.10","5,195.40","5,038.10",0,3.12
5/26/2010,"5,038.10","4,940.70","5,097.90","4,940.50",0,1.97
5/25/2010,"4,940.70","5,069.60","5,069.60","4,898.50",0,-2.54
5/24/2010,"5,069.60","5,062.90","5,109.40","5,021.60",0,0.13
5/21/2010,"5,062.90","5,073.10","5,084.00","4,957.10",0,-0.2
5/20/2010,"5,073.10","5,158.10","5,230.20","5,000.80",0,-1.65
5/19/2010,"5,158.10","5,307.30","5,307.30","5,158.10",0,-2.81
5/18/2010,"5,307.30","5,262.50","5,341.40","5,262.50",0,0.85
5/17/2010,"5,262.50","5,262.90","5,327.50","5,231.60",0,-0.01
5/14/2010,"5,262.90","5,433.70","5,433.70","5,245.40",0,-3.14
5/13/2010,"5,433.70","5,383.50","5,436.00","5,381.50",0,0.93
5/12/2010,"5,383.50","5,334.20","5,401.00","5,284.60",0,0.92
5/11/2010,"5,334.20","5,387.40","5,387.40","5,257.10",0,-0.99
5/10/2010,"5,387.40","5,123.00","5,399.80","5,123.00",0,5.16
5/7/2010,"5,123.00","5,261.00","5,264.50","5,045.30",0,-2.62
5/6/2010,"5,261.00","5,341.90","5,371.50","5,251.30",0,-1.51
5/5/2010,"5,341.90","5,411.10","5,428.80","5,304.60",0,-1.28
5/4/2010,"5,411.10","5,553.30","5,566.00","5,398.90",0,-2.56
4/30/2010,"5,553.30","5,617.80","5,643.90","5,540.60",0,-1.15
4/29/2010,"5,617.80","5,586.60","5,638.80","5,579.70",0,0.56
4/28/2010,"5,586.60","5,603.50","5,640.00","5,533.60",0,-0.3
4/27/2010,"5,603.50","5,753.90","5,758.60","5,603.50",0,-2.61
4/26/2010,"5,753.90","5,723.60","5,800.70","5,723.60",0,0.53
4/23/2010,"5,723.60","5,665.30","5,740.90","5,665.30",0,1.03
4/22/2010,"5,665.30","5,723.40","5,761.40","5,652.40",0,-1.02
4/21/2010,"5,723.40","5,783.70","5,797.00","5,721.30",0,-1.04
4/20/2010,"5,783.70","5,727.90","5,796.60","5,727.90",0,0.97
4/19/2010,"5,727.90","5,744.00","5,748.30","5,697.20",0,-0.28
4/16/2010,"5,744.00","5,825.00","5,833.70","5,726.40",0,-1.39
4/15/2010,"5,825.00","5,796.30","5,832.30","5,778.40",0,0.5
4/14/2010,"5,796.30","5,761.70","5,812.80","5,761.70",0,0.6
4/13/2010,"5,761.70","5,777.60","5,778.90","5,741.90",0,-0.28
4/12/2010,"5,777.60","5,771.00","5,803.70","5,755.80",0,0.11
4/9/2010,"5,771.00","5,712.70","5,773.60","5,712.70",0,1.02
4/8/2010,"5,712.70","5,762.10","5,762.10","5,684.50",0,-0.86
4/7/2010,"5,762.10","5,780.40","5,782.30","5,753.40",0,-0.32
4/6/2010,"5,780.40","5,744.90","5,790.40","5,744.60",0,0.62
4/1/2010,"5,744.90","5,679.60","5,744.90","5,679.50",0,1.15
3/31/2010,"5,679.60","5,672.30","5,698.50","5,646.30",0,0.13
3/30/2010,"5,672.30","5,710.70","5,742.80","5,662.80",0,-0.67
3/29/2010,"5,710.70","5,703.00","5,733.10","5,684.60",0,0.14
3/26/2010,"5,703.00","5,727.60","5,727.60","5,695.50",0,-0.43
3/25/2010,"5,727.60","5,677.90","5,737.10","5,673.10",0,0.88
3/24/2010,"5,677.90","5,673.60","5,698.90","5,636.00",0,0.08
3/23/2010,"5,673.60","5,644.50","5,695.90","5,644.50",0,0.52
3/22/2010,"5,644.50","5,650.10","5,650.10","5,583.50",0,-0.1
3/19/2010,"5,650.10","5,642.60","5,691.20","5,633.50",0,0.13
3/18/2010,"5,642.60","5,644.60","5,661.00","5,619.20",0,-0.04
3/17/2010,"5,644.60","5,620.40","5,657.80","5,620.40",0,0.43
3/16/2010,"5,620.40","5,593.90","5,637.70","5,593.90",0,0.47
3/15/2010,"5,593.90","5,625.60","5,627.00","5,588.20",0,-0.56
3/12/2010,"5,625.60","5,617.30","5,646.70","5,612.40",0,0.15
3/11/2010,"5,617.30","5,640.60","5,642.90","5,594.70",0,-0.41
3/10/2010,"5,640.60","5,602.30","5,645.30","5,585.40",0,0.68
3/9/2010,"5,602.30","5,606.70","5,618.40","5,563.10",0,-0.08
3/8/2010,"5,606.70","5,599.80","5,621.10","5,579.20",0,0.12
3/5/2010,"5,599.80","5,527.20","5,605.40","5,527.20",0,1.31
3/4/2010,"5,527.20","5,533.20","5,544.20","5,501.10",0,-0.11
3/3/2010,"5,533.20","5,484.10","5,541.80","5,465.30",0,0.9
3/2/2010,"5,484.10","5,405.90","5,485.00","5,403.70",0,1.45
3/1/2010,"5,405.90","5,354.50","5,420.80","5,354.50",0,0.96
2/26/2010,"5,354.50","5,278.20","5,367.80","5,278.20",0,1.45
2/25/2010,"5,278.20","5,342.90","5,370.40","5,259.70",0,-1.21
2/24/2010,"5,342.90","5,315.10","5,357.90","5,298.20",0,0.52
2/23/2010,"5,315.10","5,352.10","5,395.50","5,302.00",0,-0.69
2/22/2010,"5,352.10","5,358.20","5,387.00","5,348.10",0,-0.11
2/19/2010,"5,358.20","5,325.10","5,366.10","5,281.40",0,0.62
2/18/2010,"5,325.10","5,276.60","5,326.40","5,261.70",0,0.92
2/17/2010,"5,276.60","5,244.10","5,304.50","5,244.10",0,0.62
2/16/2010,"5,244.10","5,167.50","5,248.10","5,167.50",0,1.48
2/15/2010,"5,167.50","5,142.50","5,194.30","5,142.50",0,0.49
2/12/2010,"5,142.50","5,161.50","5,207.70","5,117.40",0,-0.37
2/11/2010,"5,161.50","5,132.00","5,201.80","5,114.50",0,0.57
2/10/2010,"5,132.00","5,111.80","5,181.20","5,105.30",0,0.4
2/9/2010,"5,111.80","5,092.30","5,132.90","5,084.80",0,0.38
2/8/2010,"5,092.30","5,060.90","5,118.10","5,033.00",0,0.62
2/5/2010,"5,060.90","5,139.30","5,139.30","5,033.80",0,-1.53
2/4/2010,"5,139.30","5,253.10","5,262.20","5,123.90",0,-2.17
2/3/2010,"5,253.10","5,283.30","5,305.40","5,237.70",0,-0.57
2/2/2010,"5,283.30","5,247.40","5,289.00","5,208.20",0,0.68
2/1/2010,"5,247.40","5,188.50","5,250.10","5,163.60",0,1.14
1/29/2010,"5,188.50","5,145.70","5,230.20","5,145.70",0,0.83
1/28/2010,"5,145.70","5,217.50","5,280.40","5,145.70",0,-1.38
1/27/2010,"5,217.50","5,276.90","5,276.90","5,192.60",0,-1.13
1/26/2010,"5,276.90","5,260.30","5,276.90","5,215.70",0,0.32
1/25/2010,"5,260.30","5,303.00","5,330.60","5,252.90",0,-0.81
1/22/2010,"5,303.00","5,335.10","5,345.60","5,253.00",0,-0.6
1/21/2010,"5,335.10","5,420.80","5,468.40","5,331.60",0,-1.58
1/20/2010,"5,420.80","5,513.10","5,513.10","5,404.00",0,-1.67
1/19/2010,"5,513.10","5,494.40","5,531.90","5,431.30",0,0.34
1/18/2010,"5,494.40","5,455.40","5,504.00","5,454.30",0,0.71
1/15/2010,"5,455.40","5,498.20","5,527.00","5,450.40",0,-0.78
1/14/2010,"5,498.20","5,473.50","5,521.90","5,473.50",0,0.45
1/13/2010,"5,473.50","5,498.70","5,509.70","5,450.90",0,-0.46
1/12/2010,"5,498.70","5,538.10","5,549.60","5,459.90",0,-0.71
1/11/2010,"5,538.10","5,534.20","5,600.50","5,527.90",0,0.07
1/8/2010,"5,534.20","5,526.70","5,549.30","5,494.80",0,0.14
1/7/2010,"5,526.70","5,530.00","5,551.70","5,499.80",0,-0.06
1/6/2010,"5,530.00","5,522.50","5,536.50","5,497.60",0,0.14
1/5/2010,"5,522.50","5,500.30","5,536.40","5,480.70",0,0.4
1/4/2010,"5,500.30","5,412.90","5,500.30","5,410.80",0,1.61
12/31/2009,"5,412.90","5,397.90","5,431.90","5,390.40",0,0.28
12/30/2009,"5,397.90","5,437.60","5,442.80","5,390.60",0,-0.73
12/29/2009,"5,437.60","5,402.40","5,445.20","5,402.40",0,0.65
12/24/2009,"5,402.40","5,372.40","5,402.40","5,367.80",0,0.56
12/23/2009,"5,372.40","5,328.70","5,386.60","5,328.70",0,0.82
12/22/2009,"5,328.70","5,294.00","5,361.90","5,294.00",0,0.66
12/21/2009,"5,294.00","5,196.80","5,320.00","5,196.80",0,1.87
12/18/2009,"5,196.80","5,217.60","5,287.60","5,196.80",0,-0.4
12/17/2009,"5,217.60","5,320.30","5,320.30","5,217.60",0,-1.93
12/16/2009,"5,320.30","5,285.80","5,335.30","5,283.90",0,0.65
12/15/2009,"5,285.80","5,315.30","5,328.10","5,250.80",0,-0.56
12/14/2009,"5,315.30","5,261.60","5,331.00","5,261.60",0,1.02
12/11/2009,"5,261.60","5,244.40","5,312.00","5,244.40",0,0.33
12/10/2009,"5,244.40","5,203.90","5,254.50","5,194.50",0,0.78
12/9/2009,"5,203.90","5,223.10","5,245.90","5,175.70",0,-0.37
12/8/2009,"5,223.10","5,310.70","5,323.40","5,206.40",0,-1.65
12/7/2009,"5,310.70","5,322.40","5,328.80","5,251.00",0,-0.22
12/4/2009,"5,322.40","5,313.00","5,373.90","5,272.80",0,0.18
12/3/2009,"5,313.00","5,327.40","5,372.40","5,311.90",0,-0.27
12/2/2009,"5,327.40","5,312.20","5,348.50","5,283.00",0,0.29
12/1/2009,"5,312.20","5,190.70","5,312.20","5,190.70",0,2.34
11/30/2009,"5,190.70","5,245.70","5,270.40","5,190.70",0,-1.05
11/27/2009,"5,245.70","5,194.10","5,271.00","5,103.80",0,0.99
11/26/2009,"5,194.10","5,364.80","5,364.80","5,189.40",0,-3.18
11/25/2009,"5,364.80","5,324.00","5,372.20","5,324.00",0,0.77
11/24/2009,"5,324.00","5,355.50","5,374.90","5,309.10",0,-0.59
11/23/2009,"5,355.50","5,251.40","5,379.50","5,251.40",0,1.98
11/20/2009,"5,251.40","5,267.70","5,309.40","5,224.00",0,-0.31
11/19/2009,"5,267.70","5,342.10","5,343.80","5,254.20",0,-1.39
11/18/2009,"5,342.10","5,345.90","5,372.10","5,331.60",0,-0.07
11/17/2009,"5,345.90","5,382.70","5,382.70","5,337.00",0,-0.68
11/16/2009,"5,382.70","5,296.40","5,397.00","5,296.40",0,1.63
11/13/2009,"5,296.40","5,276.50","5,297.40","5,251.30",0,0.38
11/12/2009,"5,276.50","5,266.80","5,304.90","5,254.10",0,0.18
11/11/2009,"5,266.80","5,230.50","5,301.10","5,230.50",0,0.69
11/10/2009,"5,230.50","5,235.20","5,264.30","5,221.50",0,-0.09
11/9/2009,"5,235.20","5,142.70","5,240.00","5,142.70",0,1.8
11/6/2009,"5,142.70","5,125.60","5,159.00","5,077.90",0,0.33
11/5/2009,"5,125.60","5,107.10","5,154.60","5,036.90",0,0.35
11/4/2009,"5,107.90","5,037.20","5,120.80","5,037.20",0,1.4
11/3/2009,"5,037.20","5,104.50","5,104.50","4,985.10",0,-1.32
11/2/2009,"5,104.50","5,044.50","5,115.70","5,022.50",0,1.19
10/30/2009,"5,044.50","5,137.70","5,169.90","5,024.40",0,-1.81
10/29/2009,"5,137.70","5,080.40","5,145.60","5,042.70",0,1.13
10/28/2009,"5,080.40","5,201.00","5,201.00","5,074.10",0,-2.32
10/27/2009,"5,201.00","5,191.70","5,230.60","5,181.90",0,0.18
10/26/2009,"5,191.70","5,242.60","5,281.10","5,166.40",0,-0.97
10/23/2009,"5,242.60","5,207.40","5,299.60","5,207.40",0,0.68
10/22/2009,"5,207.40","5,257.90","5,257.90","5,166.50",0,-0.96
10/21/2009,"5,257.90","5,243.40","5,268.00","5,174.50",0,0.28
10/20/2009,"5,243.40","5,281.50","5,298.50","5,243.40",0,-0.72
10/19/2009,"5,281.50","5,190.20","5,281.50","5,190.20",0,1.76
10/16/2009,"5,190.20","5,223.00","5,272.90","5,176.40",0,-0.63
10/15/2009,"5,223.00","5,256.10","5,267.90","5,218.90",0,-0.63
10/14/2009,"5,256.10","5,154.10","5,261.30","5,154.10",0,1.98
10/13/2009,"5,154.10","5,210.20","5,221.60","5,154.10",0,-1.08
10/12/2009,"5,210.20","5,161.90","5,231.20","5,161.90",0,0.94
10/9/2009,"5,161.90","5,154.60","5,171.50","5,130.40",0,0.14
10/8/2009,"5,154.60","5,108.90","5,172.80","5,108.90",0,0.89
10/7/2009,"5,108.90","5,138.00","5,156.20","5,104.50",0,-0.57
10/6/2009,"5,138.00","5,024.30","5,149.90","5,024.30",0,2.26
10/5/2009,"5,024.30","4,988.70","5,024.30","4,976.90",0,0.71
10/2/2009,"4,988.70","5,047.80","5,047.80","4,955.00",0,-1.17
10/1/2009,"5,047.80","5,133.90","5,164.40","5,044.00",0,-1.68
9/30/2009,"5,133.90","5,159.70","5,190.00","5,092.80",0,-0.5
9/29/2009,"5,159.70","5,165.70","5,184.00","5,136.50",0,-0.12
9/28/2009,"5,165.70","5,082.20","5,170.80","5,050.80",0,1.64
9/25/2009,"5,082.20","5,079.30","5,121.90","5,079.00",0,0.06
9/24/2009,"5,079.30","5,139.40","5,165.40","5,073.40",0,-1.17
9/23/2009,"5,139.40","5,142.60","5,175.10","5,126.60",0,-0.06
9/22/2009,"5,142.60","5,134.40","5,189.90","5,134.40",0,0.16
9/21/2009,"5,134.40","5,172.90","5,182.20","5,107.70",0,-0.74
9/18/2009,"5,172.90","5,164.00","5,183.90","5,147.10",0,0.17
9/17/2009,"5,164.00","5,124.10","5,173.10","5,124.10",0,0.78
9/16/2009,"5,124.10","5,042.10","5,131.30","5,042.10",0,1.63
9/15/2009,"5,042.10","5,018.90","5,062.70","4,996.50",0,0.46
9/14/2009,"5,018.90","5,011.50","5,020.90","4,953.70",0,0.15
9/11/2009,"5,011.50","4,987.70","5,038.80","4,987.70",0,0.48
9/10/2009,"4,987.70","5,004.30","5,035.30","4,956.60",0,-0.33
9/9/2009,"5,004.30","4,947.30","5,004.30","4,928.40",0,1.15
9/8/2009,"4,947.30","4,933.20","4,972.00","4,926.00",0,0.29
9/7/2009,"4,933.20","4,851.70","4,941.70","4,851.70",0,1.68
9/4/2009,"4,851.70","4,796.80","4,873.80","4,796.80",0,1.14
9/3/2009,"4,796.80","4,817.50","4,841.50","4,788.90",0,-0.43
9/2/2009,"4,817.50","4,819.70","4,821.90","4,776.50",0,-0.05
9/1/2009,"4,819.70","4,908.90","4,921.20","4,819.70",0,-1.82
8/28/2009,"4,908.90","4,869.40","4,944.20","4,869.40",0,0.81
8/27/2009,"4,869.40","4,890.60","4,906.20","4,855.30",0,-0.43
8/26/2009,"4,890.60","4,916.80","4,927.00","4,872.40",0,-0.53
8/25/2009,"4,916.80","4,896.20","4,923.30","4,858.90",0,0.42
8/24/2009,"4,896.20","4,850.90","4,911.40","4,850.90",0,0.93
8/21/2009,"4,850.90","4,756.60","4,858.50","4,735.80",0,1.98
8/20/2009,"4,756.60","4,689.70","4,766.90","4,689.70",0,1.43
8/19/2009,"4,689.70","4,685.80","4,698.50","4,625.40",0,0.08
8/18/2009,"4,685.80","4,645.00","4,688.20","4,645.00",0,0.88
8/17/2009,"4,645.00","4,714.00","4,714.00","4,610.30",0,-1.46
8/14/2009,"4,714.00","4,755.50","4,790.20","4,699.50",0,-0.87
8/13/2009,"4,755.50","4,716.80","4,790.00","4,716.80",0,0.82
8/12/2009,"4,716.80","4,671.30","4,722.50","4,631.70",0,0.97
8/11/2009,"4,671.30","4,722.20","4,744.10","4,657.80",0,-1.08
8/10/2009,"4,722.20","4,731.60","4,731.60","4,688.80",0,-0.2
8/7/2009,"4,731.60","4,690.50","4,743.60","4,632.20",0,0.88
8/6/2009,"4,690.50","4,647.10","4,729.60","4,647.10",0,0.93
8/5/2009,"4,647.10","4,671.40","4,696.60","4,630.60",0,-0.52
8/4/2009,"4,671.40","4,682.50","4,682.50","4,627.70",0,-0.24
8/3/2009,"4,682.50","4,608.40","4,710.20","4,595.60",0,1.61
7/31/2009,"4,608.40","4,631.60","4,645.50","4,599.70",0,-0.5
7/30/2009,"4,631.60","4,547.50","4,646.90","4,547.50",0,1.85
7/29/2009,"4,547.50","4,528.80","4,581.80","4,512.10",0,0.41
7/28/2009,"4,528.80","4,586.10","4,616.40","4,520.30",0,-1.25
7/27/2009,"4,586.10","4,576.60","4,615.10","4,553.10",0,0.21
7/24/2009,"4,576.60","4,559.80","4,603.20","4,536.50",0,0.37
7/23/2009,"4,559.80","4,493.70","4,566.80","4,472.10",0,1.47
7/22/2009,"4,493.70","4,481.20","4,498.00","4,449.20",0,0.28
7/21/2009,"4,481.20","4,443.60","4,502.10","4,437.80",0,0.85
7/20/2009,"4,443.60","4,388.80","4,464.80","4,388.80",0,1.25
7/17/2009,"4,388.80","4,361.80","4,411.90","4,361.80",0,0.62
7/16/2009,"4,361.80","4,346.50","4,385.10","4,329.40",0,0.35
7/15/2009,"4,346.50","4,237.70","4,346.50","4,237.70",0,2.57
7/14/2009,"4,237.70","4,202.10","4,256.40","4,198.70",0,0.85
7/13/2009,"4,202.10","4,127.20","4,209.30","4,096.10",0,1.81
7/10/2009,"4,127.20","4,158.70","4,160.50","4,123.50",0,-0.76
7/9/2009,"4,158.70","4,140.20","4,186.40","4,140.20",0,0.45
7/8/2009,"4,140.20","4,187.00","4,197.50","4,130.60",0,-1.12
7/7/2009,"4,187.00","4,194.90","4,242.10","4,184.40",0,-0.19
7/6/2009,"4,194.90","4,236.30","4,236.30","4,172.30",0,-0.98
7/3/2009,"4,236.30","4,234.30","4,264.80","4,221.20",0,0.05
7/2/2009,"4,234.30","4,340.70","4,340.70","4,230.80",0,-2.45
7/1/2009,"4,340.70","4,249.20","4,353.00","4,249.20",0,2.15
6/30/2009,"4,249.20","4,294.00","4,311.20","4,230.60",0,-1.04
6/29/2009,"4,294.00","4,241.00","4,303.50","4,235.20",0,1.25
6/26/2009,"4,241.00","4,252.60","4,307.20","4,216.50",0,-0.27
6/25/2009,"4,252.60","4,280.00","4,290.40","4,213.40",0,-0.64
6/24/2009,"4,280.00","4,230.00","4,293.00","4,218.40",0,1.18
6/23/2009,"4,230.00","4,234.00","4,264.00","4,214.90",0,-0.09
6/22/2009,"4,234.00","4,345.90","4,345.90","4,234.00",0,-2.57
6/19/2009,"4,345.90","4,280.90","4,370.30","4,279.90",0,1.52
6/18/2009,"4,280.90","4,278.50","4,305.40","4,239.70",0,0.06
6/17/2009,"4,278.50","4,328.60","4,328.70","4,254.60",0,-1.16
6/16/2009,"4,328.60","4,326.00","4,372.90","4,321.60",0,0.06
6/15/2009,"4,326.00","4,442.00","4,442.00","4,319.80",0,-2.61
6/12/2009,"4,442.00","4,461.90","4,472.00","4,427.20",0,-0.45
6/11/2009,"4,461.90","4,436.80","4,478.40","4,409.10",0,0.57
6/10/2009,"4,436.80","4,404.80","4,505.90","4,404.80",0,0.73
6/9/2009,"4,404.80","4,405.20","4,445.50","4,387.30",0,-0.01
6/8/2009,"4,405.20","4,438.60","4,438.60","4,370.50",0,-0.75
6/5/2009,"4,438.60","4,386.90","4,495.90","4,386.90",0,1.18
6/4/2009,"4,386.90","4,383.40","4,436.30","4,359.70",0,0.08
6/3/2009,"4,383.40","4,477.00","4,477.20","4,359.30",0,-2.09
6/2/2009,"4,477.00","4,506.20","4,506.20","4,435.90",0,-0.65
6/1/2009,"4,506.20","4,417.90","4,517.60","4,417.90",0,2
5/29/2009,"4,417.90","4,387.50","4,469.40","4,387.50",0,0.69
5/28/2009,"4,387.50","4,416.20","4,416.20","4,341.10",0,-0.65
5/27/2009,"4,416.20","4,411.70","4,439.80","4,390.20",0,0.1
5/26/2009,"4,411.70","4,365.30","4,423.60","4,295.00",0,1.06
5/22/2009,"4,365.30","4,345.50","4,393.10","4,335.00",0,0.46
5/21/2009,"4,345.50","4,468.40","4,468.40","4,325.80",0,-2.75
5/20/2009,"4,468.40","4,482.30","4,504.20","4,445.10",0,-0.31
5/19/2009,"4,482.30","4,446.50","4,512.70","4,445.50",0,0.81
5/18/2009,"4,446.50","4,348.10","4,446.50","4,307.70",0,2.26
5/15/2009,"4,348.10","4,362.60","4,400.70","4,317.20",0,-0.33
5/14/2009,"4,362.60","4,331.40","4,371.30","4,295.20",0,0.72
5/13/2009,"4,331.40","4,425.50","4,448.00","4,328.20",0,-2.13
5/12/2009,"4,425.50","4,435.50","4,457.50","4,397.40",0,-0.23
5/11/2009,"4,435.50","4,462.10","4,470.00","4,401.50",0,-0.6
5/8/2009,"4,462.10","4,398.70","4,487.50","4,398.70",0,1.44
5/7/2009,"4,398.70","4,396.50","4,520.80","4,380.30",0,0.05
5/6/2009,"4,396.50","4,336.90","4,437.60","4,317.00",0,1.37
5/5/2009,"4,336.90","4,243.20","4,375.40","4,243.20",0,2.21
5/1/2009,"4,243.20","4,243.70","4,251.60","4,210.80",0,-0.01
4/30/2009,"4,243.70","4,189.60","4,293.60","4,189.60",0,1.29
